Index,Average_Reward
0,-0.17247828543595004
1,0.561459739365205
2,0.6715645030611008
3,0.6707591079798908
4,0.6666704849369406
5,0.6694351631836309
6,0.6700264282596128
7,0.6709332909031333
8,0.6685283005401104
9,0.6700264282596128
10,0.6700264282596128
11,0.6700264282596128
12,0.6700264282596128
13,0.6700264282596128
14,0.6700264282596128
15,0.6700264282596128
16,0.6700264282596128
17,0.6700264282596128
18,0.6700264282596128
19,0.6700264282596128
20,0.6700264282596128
21,0.6700264282596128
22,0.6700264282596128
23,0.6700264282596128
24,0.6700264282596128
25,0.6700264282596128
26,0.6700264282596128
27,0.6700264282596128
28,0.6700264282596128
29,0.6700264282596128
30,0.6700264282596128
31,0.6700264282596128
32,0.6700264282596128
33,0.6700264282596128
34,0.6700264282596128
35,0.6700264282596128
36,0.6700264282596128
37,0.6700264282596128
38,0.6700264282596128
39,0.6700264282596128
40,0.6700264282596128
41,0.6700264282596128
42,0.6700264282596128
43,0.6700264282596128
44,0.6700264282596128
45,0.6700264282596128
46,0.6700264282596128
47,0.6700264282596128
48,0.6700264282596128
49,0.6700264282596128
50,0.6700264282596128
51,0.6700264282596128
52,0.6700264282596128
53,0.6700264282596128
54,0.6700264282596128
55,0.6700264282596128
56,0.6700264282596128
57,0.6700264282596128
58,0.6700264282596128
59,0.6700264282596128
60,0.6700264282596128
61,0.6700264282596128
62,0.6700264282596128
63,0.6700264282596128
64,0.6700264282596128
65,0.6700264282596128
66,0.6700264282596128
67,0.6700264282596128
68,0.6700264282596128
69,0.6700264282596128
70,0.6700264282596128
71,0.6700264282596128
72,0.6700264282596128
73,0.6700264282596128
74,0.6700264282596128
75,0.6700264282596128
76,0.6700264282596128
77,0.6700264282596128
78,0.6700264282596128
79,0.6700264282596128
80,0.6700264282596128
81,0.6700264282596128
82,0.6700264282596128
83,0.6700264282596128
84,0.6700264282596128
85,0.6700264282596128
86,0.6700264282596128
87,0.6700264282596128
88,0.6700264282596128
89,0.6700264282596128
90,0.6700264282596128
91,0.6700264282596128
92,0.6700264282596128
93,0.6700264282596128
94,0.6700264282596128
95,0.6700264282596128
96,0.6700264282596128
97,0.6700264282596128
98,0.6700264282596128
99,0.6700264282596128
100,0.6700264282596128
101,0.6700264282596128
102,0.6700264282596128
103,0.6700264282596128
104,0.6700264282596128
105,0.6700264282596128
106,0.6700264282596128
107,0.6700264282596128
108,0.6700264282596128
109,0.6700264282596128
110,0.6700264282596128
111,0.6700264282596128
112,0.6700264282596128
113,0.6700264282596128
114,0.6700264282596128
115,0.6700264282596128
116,0.6700264282596128
117,0.6700264282596128
118,0.6700264282596128
